4411 400 400
224 164 -1 0
223 164 -1 0
222 164 -1 0
221 164 -1 0
220 164 -1 0
219 164 -1 0
218 164 -1 0
217 164 -1 0
216 164 -1 0
215 164 -1 0
214 164 -1 0
230 163 -1 0
229 163 -1 0
228 163 -1 0
227 163 -1 0
226 163 -1 0
225 163 -1 0
224 163 -1 0
223 163 -1 0
222 163 -1 0
221 163 -1 0
220 163 -1 0
219 163 -1 0
218 163 -1 0
217 163 -1 0
216 163 -1 0
215 163 -1 0
214 163 -1 0
213 163 -1 0
229 162 -1 0
228 162 -1 0
227 162 -1 0
226 162 -1 0
225 162 -1 0
224 162 -1 0
223 162 -1 0
222 162 -1 0
221 162 -1 0
220 162 -1 0
219 162 -1 0
218 162 -1 0
217 162 -1 0
216 162 -1 0
215 162 -1 0
214 162 -1 0
213 162 -1 0
212 162 -1 0
211 162 -1 0
229 161 -1 0
228 161 -1 0
227 161 -1 0
226 161 -1 0
225 161 -1 0
224 161 -1 0
223 161 -1 0
222 161 -1 0
221 161 -1 0
220 161 -1 0
219 161 -1 0
218 161 -1 0
217 161 -1 0
216 161 -1 0
215 161 -1 0
214 161 -1 0
213 161 -1 0
212 161 -1 0
211 161 -1 0
210 161 -1 0
228 160 -1 0
227 160 -1 0
226 160 -1 0
225 160 -1 0
224 160 -1 0
223 160 -1 0
222 160 -1 0
221 160 -1 0
220 160 -1 0
219 160 -1 0
218 160 -1 0
217 160 -1 0
216 160 -1 0
215 160 -1 0
214 160 -1 0
213 160 -1 0
212 160 -1 0
211 160 -1 0
210 160 -1 0
209 160 -1 0
227 159 -1 0
226 159 -1 0
225 159 -1 0
224 159 -1 0
223 159 -1 0
222 159 -1 0
221 159 -1 0
220 159 -1 0
219 159 -1 0
218 159 -1 0
217 159 -1 0
216 159 -1 0
215 159 -1 0
214 159 -1 0
213 159 -1 0
212 159 -1 0
211 159 -1 0
210 159 -1 0
209 159 -1 0
226 158 -1 0
225 158 -1 0
224 158 -1 0
223 158 -1 0
222 158 -1 0
221 158 -1 0
220 158 -1 0
219 158 -1 0
218 158 -1 0
217 158 -1 0
216 158 -1 0
215 158 -1 0
214 158 -1 0
213 158 -1 0
212 158 -1 0
211 158 -1 0
210 158 -1 0
209 158 -1 0
224 157 -1 0
223 157 -1 0
222 157 -1 0
221 157 -1 0
220 157 -1 0
219 157 -1 0
218 157 -1 0
217 157 -1 0
216 157 -1 0
215 157 -1 0
214 157 -1 0
213 157 -1 0
212 157 -1 0
211 157 -1 0
210 157 -1 0
209 157 -1 0
208 157 -1 0
222 156 -1 0
221 156 -1 0
220 156 -1 0
219 156 -1 0
218 156 -1 0
217 156 -1 0
216 156 -1 0
215 156 -1 0
214 156 -1 0
213 156 -1 0
212 156 -1 0
211 156 -1 0
210 156 -1 0
209 156 -1 0
220 155 -1 0
219 155 -1 0
218 155 -1 0
217 155 -1 0
216 155 -1 0
215 155 -1 0
214 155 -1 0
213 155 -1 0
212 155 -1 0
211 155 -1 0
210 155 -1 0
209 155 -1 0
219 154 -1 0
218 154 -1 0
217 154 -1 0
216 154 -1 0
215 154 -1 0
214 154 -1 0
213 154 -1 0
212 154 -1 0
211 154 -1 0
210 154 -1 0
209 154 -1 0
217 153 -1 0
216 153 -1 0
215 153 -1 0
214 153 -1 0
213 153 -1 0
212 153 -1 0
211 153 -1 0
210 153 -1 0
214 152 -1 0
213 152 -1 0
309 111 -1 0
312 110 -1 0
311 110 -1 0
310 110 -1 0
309 110 -1 0
308 110 -1 0
307 110 -1 0
306 110 -1 0
313 109 -1 0
312 109 -1 0
311 109 -1 0
310 109 -1 0
309 109 -1 0
308 109 -1 0
307 109 -1 0
306 109 -1 0
305 109 -1 0
304 109 -1 0
313 108 -1 0
312 108 -1 0
311 108 -1 0
310 108 -1 0
309 108 -1 0
308 108 -1 0
307 108 -1 0
306 108 -1 0
305 108 -1 0
304 108 -1 0
303 108 -1 0
302 108 -1 0
313 107 -1 0
312 107 -1 0
311 107 -1 0
310 107 -1 0
309 107 -1 0
308 107 -1 0
307 107 -1 0
306 107 -1 0
305 107 -1 0
304 107 -1 0
303 107 -1 0
302 107 -1 0
301 107 -1 0
300 107 -1 0
314 106 -1 0
313 106 -1 0
312 106 -1 0
311 106 -1 0
310 106 -1 0
309 106 -1 0
308 106 -1 0
307 106 -1 0
306 106 -1 0
305 106 -1 0
304 106 -1 0
303 106 -1 0
302 106 -1 0
301 106 -1 0
300 106 -1 0
299 106 -1 0
314 105 -1 0
313 105 -1 0
312 105 -1 0
311 105 -1 0
310 105 -1 0
309 105 -1 0
308 105 -1 0
307 105 -1 0
306 105 -1 0
305 105 -1 0
304 105 -1 0
303 105 -1 0
302 105 -1 0
301 105 -1 0
300 105 -1 0
299 105 -1 0
298 105 -1 0
313 104 -1 0
312 104 -1 0
311 104 -1 0
310 104 -1 0
309 104 -1 0
308 104 -1 0
307 104 -1 0
306 104 -1 0
305 104 -1 0
304 104 -1 0
303 104 -1 0
302 104 -1 0
301 104 -1 0
300 104 -1 0
299 104 -1 0
298 104 -1 0
297 104 -1 0
313 103 -1 0
312 103 -1 0
311 103 -1 0
310 103 -1 0
309 103 -1 0
308 103 -1 0
307 103 -1 0
306 103 -1 0
305 103 -1 0
304 103 -1 0
303 103 -1 0
302 103 -1 0
301 103 -1 0
300 103 -1 0
299 103 -1 0
298 103 -1 0
297 103 -1 0
296 103 -1 0
313 102 -1 0
312 102 -1 0
311 102 -1 0
310 102 -1 0
309 102 -1 0
308 102 -1 0
307 102 -1 0
306 102 -1 0
305 102 -1 0
304 102 -1 0
303 102 -1 0
302 102 -1 0
301 102 -1 0
300 102 -1 0
299 102 -1 0
298 102 -1 0
297 102 -1 0
296 102 -1 0
295 102 -1 0
312 101 -1 0
311 101 -1 0
310 101 -1 0
309 101 -1 0
308 101 -1 0
307 101 -1 0
306 101 -1 0
305 101 -1 0
304 101 -1 0
303 101 -1 0
302 101 -1 0
301 101 -1 0
300 101 -1 0
299 101 -1 0
298 101 -1 0
297 101 -1 0
296 101 -1 0
295 101 -1 0
294 101 -1 0
310 100 -1 0
309 100 -1 0
308 100 -1 0
307 100 -1 0
306 100 -1 0
305 100 -1 0
304 100 -1 0
303 100 -1 0
302 100 -1 0
301 100 -1 0
300 100 -1 0
299 100 -1 0
298 100 -1 0
297 100 -1 0
296 100 -1 0
295 100 -1 0
294 100 -1 0
293 100 -1 0
308 99 -1 0
307 99 -1 0
306 99 -1 0
305 99 -1 0
304 99 -1 0
303 99 -1 0
302 99 -1 0
301 99 -1 0
300 99 -1 0
299 99 -1 0
298 99 -1 0
297 99 -1 0
296 99 -1 0
295 99 -1 0
294 99 -1 0
293 99 -1 0
306 98 -1 0
305 98 -1 0
304 98 -1 0
303 98 -1 0
302 98 -1 0
301 98 -1 0
300 98 -1 0
299 98 -1 0
298 98 -1 0
297 98 -1 0
296 98 -1 0
295 98 -1 0
294 98 -1 0
293 98 -1 0
305 97 -1 0
304 97 -1 0
303 97 -1 0
302 97 -1 0
301 97 -1 0
300 97 -1 0
299 97 -1 0
298 97 -1 0
297 97 -1 0
296 97 -1 0
295 97 -1 0
294 97 -1 0
293 97 -1 0
292 97 -1 0
304 96 -1 0
303 96 -1 0
302 96 -1 0
301 96 -1 0
300 96 -1 0
299 96 -1 0
298 96 -1 0
297 96 -1 0
296 96 -1 0
295 96 -1 0
294 96 -1 0
293 96 -1 0
292 96 -1 0
303 95 -1 0
302 95 -1 0
301 95 -1 0
300 95 -1 0
299 95 -1 0
298 95 -1 0
297 95 -1 0
296 95 -1 0
295 95 -1 0
294 95 -1 0
293 95 -1 0
292 95 -1 0
302 94 -1 0
301 94 -1 0
300 94 -1 0
299 94 -1 0
298 94 -1 0
297 94 -1 0
296 94 -1 0
295 94 -1 0
294 94 -1 0
293 94 -1 0
292 94 -1 0
291 94 -1 0
301 93 -1 0
300 93 -1 0
299 93 -1 0
298 93 -1 0
297 93 -1 0
296 93 -1 0
295 93 -1 0
294 93 -1 0
293 93 -1 0
292 93 -1 0
301 92 -1 0
300 92 -1 0
299 92 -1 0
298 92 -1 0
297 92 -1 0
296 92 -1 0
295 92 -1 0
294 92 -1 0
293 92 -1 0
292 92 -1 0
291 92 -1 0
301 91 -1 0
300 91 -1 0
299 91 -1 0
298 91 -1 0
297 91 -1 0
296 91 -1 0
295 91 -1 0
294 91 -1 0
293 91 -1 0
292 91 -1 0
291 91 -1 0
301 90 -1 0
300 90 -1 0
299 90 -1 0
298 90 -1 0
297 90 -1 0
296 90 -1 0
295 90 -1 0
294 90 -1 0
293 90 -1 0
292 90 -1 0
291 90 -1 0
290 90 -1 0
301 89 -1 0
300 89 -1 0
299 89 -1 0
298 89 -1 0
297 89 -1 0
296 89 -1 0
295 89 -1 0
294 89 -1 0
293 89 -1 0
292 89 -1 0
291 89 -1 0
290 89 -1 0
300 88 -1 0
299 88 -1 0
298 88 -1 0
297 88 -1 0
296 88 -1 0
295 88 -1 0
294 88 -1 0
293 88 -1 0
292 88 -1 0
291 88 -1 0
290 88 -1 0
300 87 -1 0
299 87 -1 0
298 87 -1 0
297 87 -1 0
296 87 -1 0
295 87 -1 0
294 87 -1 0
293 87 -1 0
292 87 -1 0
291 87 -1 0
290 87 -1 0
289 87 -1 0
300 86 -1 0
299 86 -1 0
298 86 -1 0
297 86 -1 0
296 86 -1 0
295 86 -1 0
294 86 -1 0
293 86 -1 0
292 86 -1 0
291 86 -1 0
290 86 -1 0
289 86 -1 0
299 85 -1 0
298 85 -1 0
297 85 -1 0
296 85 -1 0
295 85 -1 0
294 85 -1 0
293 85 -1 0
292 85 -1 0
291 85 -1 0
290 85 -1 0
289 85 -1 0
288 85 -1 0
299 84 -1 0
298 84 -1 0
297 84 -1 0
296 84 -1 0
295 84 -1 0
294 84 -1 0
293 84 -1 0
292 84 -1 0
291 84 -1 0
290 84 -1 0
289 84 -1 0
288 84 -1 0
298 83 -1 0
297 83 -1 0
296 83 -1 0
295 83 -1 0
294 83 -1 0
293 83 -1 0
292 83 -1 0
291 83 -1 0
290 83 -1 0
289 83 -1 0
288 83 -1 0
298 82 -1 0
297 82 -1 0
296 82 -1 0
295 82 -1 0
294 82 -1 0
293 82 -1 0
292 82 -1 0
291 82 -1 0
290 82 -1 0
289 82 -1 0
288 82 -1 0
287 82 -1 0
298 81 -1 0
297 81 -1 0
296 81 -1 0
295 81 -1 0
294 81 -1 0
293 81 -1 0
292 81 -1 0
291 81 -1 0
290 81 -1 0
289 81 -1 0
288 81 -1 0
287 81 -1 0
297 80 -1 0
296 80 -1 0
295 80 -1 0
294 80 -1 0
293 80 -1 0
292 80 -1 0
291 80 -1 0
290 80 -1 0
289 80 -1 0
288 80 -1 0
287 80 -1 0
297 79 -1 0
296 79 -1 0
295 79 -1 0
294 79 -1 0
293 79 -1 0
292 79 -1 0
291 79 -1 0
290 79 -1 0
289 79 -1 0
288 79 -1 0
287 79 -1 0
286 79 -1 0
296 78 -1 0
295 78 -1 0
294 78 -1 0
293 78 -1 0
292 78 -1 0
291 78 -1 0
290 78 -1 0
289 78 -1 0
288 78 -1 0
287 78 -1 0
296 77 -1 0
295 77 -1 0
294 77 -1 0
293 77 -1 0
292 77 -1 0
291 77 -1 0
290 77 -1 0
289 77 -1 0
288 77 -1 0
287 77 -1 0
286 77 -1 0
296 76 -1 0
295 76 -1 0
294 76 -1 0
293 76 -1 0
292 76 -1 0
291 76 -1 0
290 76 -1 0
289 76 -1 0
288 76 -1 0
287 76 -1 0
286 76 -1 0
296 75 -1 0
295 75 -1 0
294 75 -1 0
293 75 -1 0
292 75 -1 0
291 75 -1 0
290 75 -1 0
289 75 -1 0
288 75 -1 0
287 75 -1 0
286 75 -1 0
295 74 -1 0
294 74 -1 0
293 74 -1 0
292 74 -1 0
291 74 -1 0
290 74 -1 0
289 74 -1 0
288 74 -1 0
287 74 -1 0
286 74 -1 0
285 74 -1 0
295 73 -1 0
294 73 -1 0
293 73 -1 0
292 73 -1 0
291 73 -1 0
290 73 -1 0
289 73 -1 0
288 73 -1 0
287 73 -1 0
286 73 -1 0
285 73 -1 0
295 72 -1 0
294 72 -1 0
293 72 -1 0
292 72 -1 0
291 72 -1 0
290 72 -1 0
289 72 -1 0
288 72 -1 0
287 72 -1 0
286 72 -1 0
285 72 -1 0
295 71 -1 0
294 71 -1 0
293 71 -1 0
292 71 -1 0
291 71 -1 0
290 71 -1 0
289 71 -1 0
288 71 -1 0
287 71 -1 0
286 71 -1 0
285 71 -1 0
295 70 -1 0
294 70 -1 0
293 70 -1 0
292 70 -1 0
291 70 -1 0
290 70 -1 0
289 70 -1 0
288 70 -1 0
287 70 -1 0
286 70 -1 0
285 70 -1 0
294 69 -1 0
293 69 -1 0
292 69 -1 0
291 69 -1 0
290 69 -1 0
289 69 -1 0
288 69 -1 0
287 69 -1 0
286 69 -1 0
295 68 -1 0
294 68 -1 0
293 68 -1 0
292 68 -1 0
291 68 -1 0
290 68 -1 0
289 68 -1 0
288 68 -1 0
287 68 -1 0
286 68 -1 0
285 68 -1 0
295 67 -1 0
294 67 -1 0
293 67 -1 0
292 67 -1 0
291 67 -1 0
290 67 -1 0
289 67 -1 0
288 67 -1 0
287 67 -1 0
286 67 -1 0
285 67 -1 0
295 66 -1 0
294 66 -1 0
293 66 -1 0
292 66 -1 0
291 66 -1 0
290 66 -1 0
289 66 -1 0
288 66 -1 0
287 66 -1 0
286 66 -1 0
285 66 -1 0
295 65 -1 0
294 65 -1 0
293 65 -1 0
292 65 -1 0
291 65 -1 0
290 65 -1 0
289 65 -1 0
288 65 -1 0
287 65 -1 0
286 65 -1 0
285 65 -1 0
295 64 -1 0
294 64 -1 0
293 64 -1 0
292 64 -1 0
291 64 -1 0
290 64 -1 0
289 64 -1 0
288 64 -1 0
287 64 -1 0
286 64 -1 0
285 64 -1 0
294 63 -1 0
293 63 -1 0
292 63 -1 0
291 63 -1 0
290 63 -1 0
289 63 -1 0
288 63 -1 0
287 63 -1 0
286 63 -1 0
285 63 -1 0
284 63 -1 0
294 62 -1 0
293 62 -1 0
292 62 -1 0
291 62 -1 0
290 62 -1 0
289 62 -1 0
288 62 -1 0
287 62 -1 0
286 62 -1 0
285 62 -1 0
284 62 -1 0
294 61 -1 0
293 61 -1 0
292 61 -1 0
291 61 -1 0
290 61 -1 0
289 61 -1 0
288 61 -1 0
287 61 -1 0
286 61 -1 0
285 61 -1 0
284 61 -1 0
294 60 -1 0
293 60 -1 0
292 60 -1 0
291 60 -1 0
290 60 -1 0
289 60 -1 0
288 60 -1 0
287 60 -1 0
286 60 -1 0
285 60 -1 0
284 60 -1 0
283 60 -1 0
293 59 -1 0
292 59 -1 0
291 59 -1 0
290 59 -1 0
289 59 -1 0
288 59 -1 0
287 59 -1 0
286 59 -1 0
285 59 -1 0
284 59 -1 0
283 59 -1 0
293 58 -1 0
292 58 -1 0
291 58 -1 0
290 58 -1 0
289 58 -1 0
288 58 -1 0
287 58 -1 0
286 58 -1 0
285 58 -1 0
284 58 -1 0
283 58 -1 0
282 58 -1 0
293 57 -1 0
292 57 -1 0
291 57 -1 0
290 57 -1 0
289 57 -1 0
288 57 -1 0
287 57 -1 0
286 57 -1 0
285 57 -1 0
284 57 -1 0
283 57 -1 0
282 57 -1 0
281 57 -1 0
292 56 -1 0
291 56 -1 0
290 56 -1 0
289 56 -1 0
288 56 -1 0
287 56 -1 0
286 56 -1 0
285 56 -1 0
284 56 -1 0
283 56 -1 0
282 56 -1 0
281 56 -1 0
280 56 -1 0
292 55 -1 0
291 55 -1 0
290 55 -1 0
289 55 -1 0
288 55 -1 0
287 55 -1 0
286 55 -1 0
285 55 -1 0
284 55 -1 0
283 55 -1 0
282 55 -1 0
281 55 -1 0
280 55 -1 0
292 54 -1 0
291 54 -1 0
290 54 -1 0
289 54 -1 0
288 54 -1 0
287 54 -1 0
286 54 -1 0
285 54 -1 0
284 54 -1 0
283 54 -1 0
282 54 -1 0
281 54 -1 0
280 54 -1 0
291 53 -1 0
290 53 -1 0
289 53 -1 0
288 53 -1 0
287 53 -1 0
286 53 -1 0
285 53 -1 0
284 53 -1 0
283 53 -1 0
282 53 -1 0
281 53 -1 0
280 53 -1 0
279 53 -1 0
291 52 -1 0
290 52 -1 0
289 52 -1 0
288 52 -1 0
287 52 -1 0
286 52 -1 0
285 52 -1 0
284 52 -1 0
283 52 -1 0
282 52 -1 0
281 52 -1 0
280 52 -1 0
279 52 -1 0
290 51 -1 0
289 51 -1 0
288 51 -1 0
287 51 -1 0
286 51 -1 0
285 51 -1 0
284 51 -1 0
283 51 -1 0
282 51 -1 0
281 51 -1 0
280 51 -1 0
279 51 -1 0
289 50 -1 0
288 50 -1 0
287 50 -1 0
286 50 -1 0
285 50 -1 0
284 50 -1 0
283 50 -1 0
282 50 -1 0
281 50 -1 0
280 50 -1 0
279 50 -1 0
289 49 -1 0
288 49 -1 0
287 49 -1 0
286 49 -1 0
285 49 -1 0
284 49 -1 0
283 49 -1 0
282 49 -1 0
281 49 -1 0
280 49 -1 0
279 49 -1 0
289 48 -1 0
288 48 -1 0
287 48 -1 0
286 48 -1 0
285 48 -1 0
284 48 -1 0
283 48 -1 0
282 48 -1 0
281 48 -1 0
280 48 -1 0
279 48 -1 0
289 47 -1 0
288 47 -1 0
287 47 -1 0
286 47 -1 0
285 47 -1 0
284 47 -1 0
283 47 -1 0
282 47 -1 0
281 47 -1 0
280 47 -1 0
279 47 -1 0
289 46 -1 0
288 46 -1 0
287 46 -1 0
286 46 -1 0
285 46 -1 0
284 46 -1 0
283 46 -1 0
282 46 -1 0
281 46 -1 0
280 46 -1 0
279 46 -1 0
289 45 -1 0
288 45 -1 0
287 45 -1 0
286 45 -1 0
285 45 -1 0
284 45 -1 0
283 45 -1 0
282 45 -1 0
281 45 -1 0
280 45 -1 0
279 45 -1 0
289 44 -1 0
288 44 -1 0
287 44 -1 0
286 44 -1 0
285 44 -1 0
284 44 -1 0
283 44 -1 0
282 44 -1 0
281 44 -1 0
280 44 -1 0
279 44 -1 0
289 43 -1 0
288 43 -1 0
287 43 -1 0
286 43 -1 0
285 43 -1 0
284 43 -1 0
283 43 -1 0
282 43 -1 0
281 43 -1 0
280 43 -1 0
279 43 -1 0
290 42 -1 0
289 42 -1 0
288 42 -1 0
287 42 -1 0
286 42 -1 0
285 42 -1 0
284 42 -1 0
283 42 -1 0
282 42 -1 0
281 42 -1 0
280 42 -1 0
279 42 -1 0
291 41 -1 0
290 41 -1 0
289 41 -1 0
288 41 -1 0
287 41 -1 0
286 41 -1 0
285 41 -1 0
284 41 -1 0
283 41 -1 0
282 41 -1 0
281 41 -1 0
280 41 -1 0
291 40 -1 0
290 40 -1 0
289 40 -1 0
288 40 -1 0
287 40 -1 0
286 40 -1 0
285 40 -1 0
284 40 -1 0
283 40 -1 0
282 40 -1 0
281 40 -1 0
280 40 -1 0
291 39 -1 0
290 39 -1 0
289 39 -1 0
288 39 -1 0
287 39 -1 0
286 39 -1 0
285 39 -1 0
284 39 -1 0
283 39 -1 0
282 39 -1 0
281 39 -1 0
280 39 -1 0
292 38 -1 0
291 38 -1 0
290 38 -1 0
289 38 -1 0
288 38 -1 0
287 38 -1 0
286 38 -1 0
285 38 -1 0
284 38 -1 0
283 38 -1 0
282 38 -1 0
281 38 -1 0
280 38 -1 0
291 37 -1 0
290 37 -1 0
289 37 -1 0
288 37 -1 0
287 37 -1 0
286 37 -1 0
285 37 -1 0
284 37 -1 0
283 37 -1 0
282 37 -1 0
281 37 -1 0
292 36 -1 0
291 36 -1 0
290 36 -1 0
289 36 -1 0
288 36 -1 0
287 36 -1 0
286 36 -1 0
285 36 -1 0
284 36 -1 0
283 36 -1 0
282 36 -1 0
281 36 -1 0
292 35 -1 0
291 35 -1 0
290 35 -1 0
289 35 -1 0
288 35 -1 0
287 35 -1 0
286 35 -1 0
285 35 -1 0
284 35 -1 0
283 35 -1 0
282 35 -1 0
281 35 -1 0
292 34 -1 0
291 34 -1 0
290 34 -1 0
289 34 -1 0
288 34 -1 0
287 34 -1 0
286 34 -1 0
285 34 -1 0
284 34 -1 0
283 34 -1 0
282 34 -1 0
292 33 -1 0
291 33 -1 0
290 33 -1 0
289 33 -1 0
288 33 -1 0
287 33 -1 0
286 33 -1 0
285 33 -1 0
284 33 -1 0
283 33 -1 0
293 32 -1 0
292 32 -1 0
291 32 -1 0
290 32 -1 0
289 32 -1 0
288 32 -1 0
287 32 -1 0
286 32 -1 0
285 32 -1 0
284 32 -1 0
283 32 -1 0
293 31 -1 0
292 31 -1 0
291 31 -1 0
290 31 -1 0
289 31 -1 0
288 31 -1 0
287 31 -1 0
286 31 -1 0
285 31 -1 0
284 31 -1 0
283 31 -1 0
293 30 -1 0
292 30 -1 0
291 30 -1 0
290 30 -1 0
289 30 -1 0
288 30 -1 0
287 30 -1 0
286 30 -1 0
285 30 -1 0
284 30 -1 0
294 29 -1 0
293 29 -1 0
292 29 -1 0
291 29 -1 0
290 29 -1 0
289 29 -1 0
288 29 -1 0
287 29 -1 0
286 29 -1 0
285 29 -1 0
284 29 -1 0
283 29 -1 0
294 28 -1 0
293 28 -1 0
292 28 -1 0
291 28 -1 0
290 28 -1 0
289 28 -1 0
288 28 -1 0
287 28 -1 0
286 28 -1 0
285 28 -1 0
284 28 -1 0
294 27 -1 0
293 27 -1 0
292 27 -1 0
291 27 -1 0
290 27 -1 0
289 27 -1 0
288 27 -1 0
287 27 -1 0
286 27 -1 0
285 27 -1 0
284 27 -1 0
294 26 -1 0
293 26 -1 0
292 26 -1 0
291 26 -1 0
290 26 -1 0
289 26 -1 0
288 26 -1 0
287 26 -1 0
286 26 -1 0
285 26 -1 0
284 26 -1 0
294 25 -1 0
293 25 -1 0
292 25 -1 0
291 25 -1 0
290 25 -1 0
289 25 -1 0
288 25 -1 0
287 25 -1 0
286 25 -1 0
285 25 -1 0
284 25 -1 0
295 24 -1 0
294 24 -1 0
293 24 -1 0
292 24 -1 0
291 24 -1 0
290 24 -1 0
289 24 -1 0
288 24 -1 0
287 24 -1 0
286 24 -1 0
285 24 -1 0
284 24 -1 0
294 23 -1 0
293 23 -1 0
292 23 -1 0
291 23 -1 0
290 23 -1 0
289 23 -1 0
288 23 -1 0
287 23 -1 0
286 23 -1 0
285 23 -1 0
295 22 -1 0
294 22 -1 0
293 22 -1 0
292 22 -1 0
291 22 -1 0
290 22 -1 0
289 22 -1 0
288 22 -1 0
287 22 -1 0
286 22 -1 0
285 22 -1 0
295 21 -1 0
294 21 -1 0
293 21 -1 0
292 21 -1 0
291 21 -1 0
290 21 -1 0
289 21 -1 0
288 21 -1 0
287 21 -1 0
286 21 -1 0
285 21 -1 0
294 20 -1 0
293 20 -1 0
292 20 -1 0
291 20 -1 0
290 20 -1 0
289 20 -1 0
288 20 -1 0
287 20 -1 0
286 20 -1 0
294 19 -1 0
293 19 -1 0
292 19 -1 0
291 19 -1 0
290 19 -1 0
289 19 -1 0
288 19 -1 0
287 19 -1 0
286 19 -1 0
294 18 -1 0
293 18 -1 0
292 18 -1 0
291 18 -1 0
290 18 -1 0
289 18 -1 0
288 18 -1 0
287 18 -1 0
286 18 -1 0
293 17 -1 0
292 17 -1 0
291 17 -1 0
290 17 -1 0
289 17 -1 0
288 17 -1 0
287 17 -1 0
290 16 -1 0
